1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.600000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.900000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-9.200000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.500000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.500000000000000000e+01
1.000000000000000000e+00,-6.900000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.500000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.900000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.700000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.700000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-6.100000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.500000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-6.600000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.900000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.500000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.900000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-6.600000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-6.600000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.500000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.500000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.900000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.900000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.700000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-6.600000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-8.900000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-6.500000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-8.100000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-6.900000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-6.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-6.600000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.600000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-8.400000000000000000e+01
1.000000000000000000e+00,-9.100000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.900000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-7.100000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-6.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-7.400000000000000000e+01
1.000000000000000000e+00,-5.500000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-6.600000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-6.600000000000000000e+01
1.000000000000000000e+00,-6.600000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-9.200000000000000000e+01
1.000000000000000000e+00,-6.600000000000000000e+01
1.000000000000000000e+00,-8.700000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.800000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-6.600000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-6.500000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.300000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-6.600000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-6.600000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.200000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-7.200000000000000000e+01
1.000000000000000000e+00,-5.400000000000000000e+01
1.000000000000000000e+00,-5.600000000000000000e+01
1.000000000000000000e+00,-6.700000000000000000e+01
